src,tgt,complexity_score,quality_score,tagalog_complexity,is_augmented,uses_calamancy
Kakatuleggg talaga mag solve pag madaling Araw as in HAHAHAHAHAHA .,kakatuleggg talaga mag solve pag madaling araw as in hahahahahaha .,5.3,0.8,0.0,False,True
Biglang nag bulk up di ba ? Katuwa !,biglang nag bulk up di ba ? katuwa !,4.7,0.6,0.0,False,True
God fearing candidate siya di ba ?,god fearing candidate siya di ba ?,4.1,0.8,0.0,False,True
Saya panlasang pinoy talaga weeeeeeiii pabusog ka jannn,saya panlasang pinoy talaga weeeeeeiii pabusog ka jannn .,4.4,0.6,0.0,False,True
Haha di ba . 🤣 🤣,haha di ba .,5.8,0.6,0.0,False,True
""" di ba crazy ka "" HAHAHAHAHAHAHAHHA",di ba crazy ka hahahahahahahahha .,4.1,0.6,0.0,False,True
yours po ! dm po :),yours po ! dm po .,3.8,0.6,0.0,False,True
same :(( my first au was fallacy and ano ba reason kung bakit nagdeact si author ?,same ( my first au was fallacy and ano ba reason kung bakit nagdeact si author ?,7.1,0.8,0.0,False,True
2st ate,2st ate .,2.6,0.6,0.0,False,True
hala i mean 1st ate 😭,hala i mean 1st ate .,3.8,0.8,0.0,False,True
Ano ba nkalagay ? Di ba 1st yun ?,ano ba nkalagay ? di ba 1st yun ?,4.7,0.6,0.0,False,True
Takot gamitin real acct nya . Geh . Hahahahaha,takot gamitin real acct nya . geh . hahahahaha .,4.7,0.8,0.0,False,True
Mas ok kung totoong account di ba ?,mas ok kung totoong account di ba ?,4.4,0.6,0.0,False,True
mga ot4 talaga mga paladesisyon eh🥱,mga ot4 talaga mga paladesisyon eh .,5.8,0.6,0.0,False,True
Paano kung totoo to 😭 😭 😭 😭 😭,paano kung totoo to .,4.7,0.8,0.0,False,True
umagahan talaga,umagahan talaga .,2.6,0.8,0.0,False,True
bat for a while . di ba pwedeng forever nalang .,bat for a while . di ba pwedeng forever nalang .,5.3,0.6,0.0,False,True
Okay lang talaga ako ditoooo 🥲 # DSpace,okay lang talaga ako ditoooo .,4.4,0.6,0.0,False,True
SOBRANG HONEST 😭 HAHAHAHA,sobrang honest hahahaha .,3.2,0.8,0.0,False,True
goku po panget ka bonding,goku po panget ka bonding .,3.5,0.6,0.0,False,True
dba nalipad lang yun,dba nalipad lang yun .,3.2,0.8,0.0,False,True
yung kasama nya ata,yung kasama nya ata .,3.2,0.6,0.0,False,True
# JaREDiToParty ibang au si reevo di ba ? Kay sey yun !,ibang au si reevo di ba ? kay sey yun !,5.9,0.6,0.0,False,True
inang mga tigyawat to ayaw ako iwan what  s the deal,inang mga tigyawat to ayaw ako iwan what  s the deal .,5.3,0.8,0.0,False,True
ina mga tigyawat to ayaw ako iwan what  s the deal,inang mga tigyawat to ayaw ako iwan what  s the deal .,5.3,0.8,0.0,True,True
di ba pwedeng maganda nalang kahit stressed at depressed,di ba pwedeng maganda nalang kahit stressed at depressed .,4.7,0.8,0.0,False,True
Pag may hepa kap ganyan dapat para gumaling,pag may hepa kap ganyan dapat para gumaling .,4.4,0.8,0.0,False,True
ayy parang tanga yuns,ayy parang tanga yuns .,3.2,0.6,0.0,False,True
Hm po ba ? interesado ako so much .,hm po ba ? interesado ako so much .,4.7,0.6,0.0,False,True
araw araw ...,araw araw .,2.9,0.6,0.0,False,True
gabi ?,gabi ?,2.6,0.6,0.0,False,True
parang tanga naman,parang tanga naman .,2.9,0.6,0.0,False,True
TANGINA 😭 😭 😭,tangina .,3.2,0.8,0.0,False,True
"Why naman nag mura , Essa ?","why naman nag mura , essa ?",4.1,0.6,0.0,False,True
kasi kamura - mura si @sheepgardensarc,kasi kamura - mura si .,5.8,0.6,0.0,False,True
Parang di College,parang di college .,2.9,0.6,0.0,False,True
I have a great laugh at this .,i have a great laugh at this .,4.4,0.8,0.0,False,True
That is a fair point . But how is spending money on bikers helping the economy ? They aren’t paying things like an excise tax or registration fees .,that is a fair point . but how is spending money on bikers helping the economy ? they arent paying things like an excise tax or registration fees .,10.7,0.8,0.0,False,True
That is a fair point . But how is spendi money on bikers helping the economy ? They aren’t paying things like an excise tax or registration fees .,that is a fair point . but how is spending money on bikers helping the economy ? they arent paying things like an excise tax or registration fees .,10.7,0.8,0.0,True,True
I love this conyo Jared since day 1 talaga 🤭,i love this conyo jared since day 1 talaga .,5.0,0.8,0.0,False,True
@daniyeahcarr hilig ka magbike di ba ?,hilig ka magbike di ba ?,4.1,0.8,0.0,False,True
@vicegandako 🤔 ..... Teka lang ... 😅 😊,  teka lang .,4.4,0.8,0.0,False,True
kapag premiered kasi parang wala teh 😞 😔,kapag premiered kasi parang wala teh .,4.4,0.8,0.0,False,True
"babe , im so rupok lamoyarn haha chos","babe , im so rupok lamoyarn haha chos .",4.4,0.8,0.0,False,True
oh di ba pareho tayo babe HAHAHAHA,oh di ba pareho tayo babe hahahaha .,4.1,0.6,0.0,False,True
wahhahaha okay lang yan ! char,wahhahaha okay lang yan ! char .,3.8,0.6,0.0,False,True
GC nga di ba . GC . 😠 😠 😠,gc nga di ba . gc .,5.0,0.6,0.0,False,True
* he  s talaga   yon putsngns,he  s talaga   yon putsngns .,5.8,0.6,0.0,False,True
Abuso ! Trapo talaga ! 😡,abuso ! trapo talaga !,5.8,0.6,0.0,False,True
morning ghorl # scammys talaga x.com/missvirkoo/status/1463 …,morning ghorl talaga .,4.1,0.6,0.0,False,True
oo sis jwu e HAHAHAHAHHAHAHA dina talaga nagbago si # scammys,oo sis jwu e hahahahahhahaha dina talaga nagbago si .,5.3,0.8,0.0,False,True
fav song po yan,fav song po yan .,5.2,0.6,0.0,False,True
hahahha baka sulutera soty,hahahha baka sulutera soty .,3.2,0.6,0.0,False,True
cno ba naman aq para icrushback di ba ?,cno ba naman aq para icrushback di ba ?,4.7,0.6,0.0,False,True
- 🛒 are u my filo or intl oomf ❔,  are ikaw my filo or intl oomf .,7.0,0.8,0.0,False,True
omg  di ba halata ahhahasjjskaj 😭 😭,oh my god   di ba halata ahhahasjjskaj .,4.1,0.8,0.0,False,True
edi wow sino ba naman ako di ba,edi wow sino ba naman ako di ba .,4.4,0.6,0.0,False,True
di naman bes naging lullaby nanga hahaha,di naman bes naging lullaby nanga hahaha .,4.1,0.8,0.0,False,True
parang long flight yung kay johnny ? ? ?,parang long flight yung kay johnny ?,4.7,0.6,0.0,False,True
Grabe kana kay hee te naevis 😔,grabe kana kay hee te naevis .,4.1,0.8,0.0,False,True
Pwede po pareserve ?,pwede po pareserve ?,3.2,0.6,0.0,False,True
Tanginang yan HAHAHHAHA wag naman ganon,tanginang yan hahahhaha wag naman ganon .,3.8,0.6,0.0,False,True
Il cane di BA Io se fossi al suo posto # BarisArduç,il cane di ba io se fossi al suo posto .,5.6,0.6,0.0,False,True
"voting team patulo po , paano po ayusin yung reply deboosting ? : < @SB19Official # SB19","voting team patulong po , paano po ayusin yung reply deboosting ? :",7.1,0.8,0.0,True,True
"voting team patulong po , paano po ayusin yung reply deboosti ? : < @SB19Official # SB19","voting team patulong po , paano po ayusin yung reply deboosting ? :",7.1,0.8,0.0,True,True
salamat huhu,salamat huhu .,2.6,0.6,0.0,False,True
parang tanga ampota,parang tanga ampota .,2.9,0.6,0.0,False,True
Di ba ? ? HAHAHAHAHHA,di ba ? ? hahahahahha .,3.5,0.6,0.0,False,True
aralin panlipunan be like : baket parang kasalanan kopa,aralin panlipunan be like : baket parang kasalanan kopa .,4.7,0.8,0.0,False,True
grey goose di ba chichirya yun ? ? ? ?,grey goose di ba chichirya yun ?,5.0,0.6,0.0,False,True
parang hoseok bias ako ngayon,parang hoseok bias ako ngayon .,3.5,0.6,0.0,False,True
ganto talaga pag walang kabebe time,ganto talaga pag walang kabebe time .,3.8,0.8,0.0,False,True
Reveal naman po kung meron HAHAHA,reveal naman po kung meron hahaha .,3.8,0.8,0.0,False,True
Taena naman nito nasa training talaga ako ngayon 😭,taena naman nito nasa training talaga ako ngayon .,4.7,0.8,0.0,False,True
Taena naman nito nasa traini talaga ako ngayon 😭,taena naman nito nasa training talaga ako ngayon .,4.7,0.8,0.0,True,True
haha ... walang gising talaga,haha . walang gising talaga .,3.5,0.8,0.0,False,True
Kamusta mga team BIYAYA dyan ? 🤭 @SB19Official # SB19,kamusta mga team biyaya dyan ?,7.0,0.6,0.0,False,True
Ka - miss kumarat . Kalat . Eme,ka - miss kumarat . kalat . eme .,4.4,0.6,0.0,False,True
"Vakkla yan , o di ba ? 😂 😂 😂","vakkla yan , o di ba ?",7.0,0.8,0.0,False,True
"Goin Crazy ... TALAGA @aldenrichards02 nag iisa lang at wlang katulad c @mainedcm .. ORGANIC BEAUTY .. MABAIT AT MAPAGMAHAL , MAALAGA . 😍 😍 BOYCOTT GMAxTAPE # BOYCOTTMZETxAPTxGMA261","goin nag iisa lang at wlang katulad c beauty .. mabait at mapagmahal , maalaga . boycott gmaxtape .",10.7,0.6,0.0,False,True
Shutangina talaga ! ! ! HAHAHAHAHA ! !,talaga ! hahahahaha !,4.4,0.6,0.0,False,True
Life goes on po 😄,life goes on po .,3.5,0.8,0.0,False,True
Sino ba naman tayo di ba ? ? 😩,sino ba naman tayo di ba ?,4.7,0.8,0.0,False,True
hala ? ? :(( di ba maganda ?,hala ? ? ( di ba maganda ?,4.4,0.8,0.0,False,True
mali,mali .,2.3,0.6,0.0,False,True
Hahahaha . Umay sila,hahahaha . umay sila .,3.2,0.8,0.0,False,True
hahahaha,hahahaha .,2.3,0.6,0.0,False,True
wahahahahaha parang alam mona yun,wahahahahaha parang alam mona yun .,3.5,0.6,0.0,False,True
lason talaga ‘ yan si nat 🙄,lason talaga yan si nat .,4.1,0.6,0.0,False,True
ah talaga ba ? sino ka muna nyehe,ah talaga ba ? sino ka muna nyehe .,6.4,0.6,0.0,False,True
The worst ever edition talaga tong seasons n ito dahil anjan c tender juicy,the worst ever edition talaga tong seasons n ito dahil anjan c tender juicy .,6.2,0.6,0.0,False,True
ANO NANAMAN ? ? ? ? ? ? ! ? !,ano nanaman ? ! ? !,5.3,0.6,0.0,False,True
yung timing kasi ? ? ? ? ? ? kingina bwiset e,yung timing kasi ? kingina bwiset e.,13.6,0.6,0.0,False,True
HOY PO A’TIN ! Please talk about Bazinga and use our official hash # Bazinga_SB19 for # HotTrendingSongs Our goal is 150 - 200 K tweets daily . We only reached about half of that goal yesterday with 84 K tweets . @SB19Official # SB19,hoy po atin ! please talk about bazinga and use our official hash for our goal is 150 - 200k tweets daily . we only reached about half of that goal yesterday with 84k tweets .,15.5,0.8,0.0,False,True
GAGO PARA PARAAN TALAGA,gago para paraan talaga .,3.2,0.6,0.0,False,True
2:00 am thoughts dali,to:00 am thoughts dali .,3.2,0.6,0.0,False,True
PANDAK SI HOONIE PERO MAS PANDAK SINA TITA JIN AT MOMMY MOCHI,pandak si hoonie pero mas pandak sina tita jin at mommy mochi .,5.6,0.6,0.0,False,True
HAAHHAHAHAHA bilis talaga pag pag kain,haahhahahaha bilis talaga pag pag kain .,3.8,0.6,0.0,False,True
Parang ikaw .. epal 😁,parang ikaw .. epal .,3.5,0.6,0.0,False,True
what if mine po chz,what if mine po chz .,5.5,0.8,0.0,False,True
WHAT IF LNG NMN DI BA SURE 😩,what if lng nmn di ba sure .,6.4,0.8,0.0,False,True
Swanetse re romele Ngaka di ba roke 🤣 🤣 🤣 🤣 😂 😂 😂,swanetse re romele ngaka di ba roke .,14.2,0.8,0.0,False,True
Curious talaga ako kung bakit akala nyo babae ako nong una . HAHAHHA,curious talaga ako kung bakit akala nyo babae ako nong una . hahahha .,5.9,0.6,0.0,False,True
ulol ulol kayo dyan alam nyo bang di endgame yan,ulol ulol kayo dyan alam nyo bang di endgame yan .,5.0,0.8,0.0,False,True
Nd siya from jewel case HAHAHAAH,nd siya from jewel case hahahaah .,3.8,0.6,0.0,False,True
pogi talaga 🤧,pogi talaga .,2.9,0.8,0.0,False,True
You have failed me today in the timed test 😪,you have failed me today in the timed test .,7.0,0.8,0.0,False,True
373 — luiz kalma ulit pls,373 luiz kalma ulit please .,3.8,0.6,0.0,False,True
381 — alex masaya,381 alex masaya .,3.2,0.8,0.0,False,True
386 — kahit ano,386 kahit ano .,3.2,0.6,0.0,False,True
396 — mami vien talaga,396 mami vien talaga .,3.5,0.8,0.0,False,True
nasa huli talaga pagsisisi 🤦 🏽‍ ♂ ️,nasa huli talaga pagsisisi .,4.4,0.8,0.0,False,True
""" You re not a grinch . You re a person who  s coping with immense loss at the end of a challenging year . """,you re not a grinch . you re a person who  s coping with immense loss at the end of a challenging year .,9.8,0.8,0.0,False,True
""" You re not a grinch . You re a person who  s copi with immense loss at the end of a challenging year . """,you re not a grinch . you re a person who  s coping with immense loss at the end of a challenging year .,9.8,0.8,0.0,True,True
same lang naman sila  di ba ..,same lang naman sila   di ba .,4.1,0.6,0.0,False,True
Protes sambil bawa parang kah ? Sampai harus dihukum 1 tahun ...,protes sambil bawa parang kah ? sampai harus dihukum 1 tahun .,5.6,0.6,0.0,False,True
Tapos nag announce sila isang category lang ....,tapos nag announce sila isang category lang .,4.4,0.8,0.0,False,True
"voting team patulong po , paano po ayusin yung reply deboosting ? : < @SB19Official # SB19","voting team patulong po , paano po ayusin yung reply deboosting ? :",7.1,0.8,0.0,False,True
"voti team patulong po , paano po ayusin yung reply deboosting ? : < @SB19Official # SB19","voting team patulong po , paano po ayusin yung reply deboosting ? :",7.1,0.8,0.0,True,True
Daya di makapag breakdown nasa office ako hays tangina,daya di makapag breakdown nasa office ako hays tangina .,4.7,0.8,0.0,False,True
ano kaya problema no 😢,ano kaya problema no .,3.5,0.6,0.0,False,True
Parang gusto kong manakit pldt … shutacca,parang gusto kong manakit pldt shutacca .,4.1,0.8,0.0,False,True
368 — han coffee shop,368 han coffee shop .,3.5,0.6,0.0,False,True
☽ 107 talaga ba mageni ? 🤧,107 talaga ba mageni ?,4.1,0.8,0.0,False,True
Sarap magka ate talaga . 😭,sarap magka ate talaga .,5.8,0.8,0.0,False,True
☽ 96 lakas talaga clae - clae,96 lakas talaga clae - clae .,4.1,0.6,0.0,False,True
☽ 99 update niyo kasi si babes dib 🤧,99 update niyo kasi si babes dib .,4.7,0.8,0.0,False,True
Its so unnecessary di ba 😩,its so unnecessary di ba .,5.8,0.8,0.0,False,True
Di ba turon 😆 HAHAHAH,di ba turon hahahah .,3.5,0.6,0.0,False,True
Sino kaya un Di ba drawing,sino kaya un di ba drawing .,3.8,0.8,0.0,False,True
Di ba pwede ikaw nalang jowain ? Hehe # AskZT x.com/i/spaces/1mnxedbmOQqJX,di ba pwede ikaw nalang jowain ? hehe .,5.3,0.8,0.0,False,True
parang,parang .,2.3,0.6,0.0,False,True
jajajjajajaajjajaa gago ka talaga,jajajjajajaajjajaa gago ka talaga .,3.2,0.6,0.0,False,True
ganda nyo talaga 😭,ganda nyo talaga .,5.2,0.8,0.0,False,True
Good night naman talaga ... @keun16308352 @SB19Official # SB19,good night naman talaga .,4.7,0.6,0.0,False,True
Paplastic talaga !,paplastic talaga !,2.9,0.6,0.0,False,True
Us2 q n lng talaga maiyak,us2 ako n lng talaga maiyak .,3.8,0.8,0.0,False,True
ELFs : Wala ba talaga kayong picture dalawa ? Him :,elfs : wala ba talaga kayong picture dalawa ? him :,5.3,0.8,0.0,False,True
pake namin,pake namin .,2.6,0.6,0.0,False,True
Totoo baa huhuhu di ba hindi bagay yung short hair sksksksk 🥲🥲,totoo baa huhuhu di ba hindi bagay yung short hair .,5.6,0.6,0.0,False,True
"pesen di ba langgananmu nanti aku bayar , cepatttt","pesen di ba langgananmu nanti aku bayar , cepatttt .",4.7,0.8,0.0,False,True
atau kalo mau beli di spoti langsung terserah,atau kalo mau beli di spoti langsung terserah .,4.4,0.6,0.0,False,True
di ba si chenle ung naka vest </3,di ba si chenle ung naka vest 3 .,4.4,0.8,0.0,False,True
AHAHAHAHA parang ol class lang,ahahahaha parang ol class lang .,3.5,0.6,0.0,False,True
parang i want wonie pc ? ? ? ?,parang i want wonie pc ?,4.7,0.8,0.0,False,True
Parang kami lang nung gdm late night talk days 😭,parang kami lang nung gdm late night talk days .,5.0,0.6,0.0,False,True
Critics have pointed out that the report released to the media was not in the top hospital ’s letterhead and that the hospital ’s address was wrong .,critics have pointed out that the report released to the media was not in the top hospitals letterhead and that the hospitals address was wrong .,11.0,0.8,0.0,False,True
"Dipende , kung ako talaga yung problema :>","dipende , kung ako talaga yung problema :",4.4,0.8,0.0,False,True
Iiyak nalang ako para maka tulog ako,iiyak nalang ako para maka tulog ako .,4.1,0.8,0.0,False,True
black swan deserve a grammy talaga tapos the whole ly : album,black swan deserve a grammy talaga tapos the whole ly : album .,5.6,0.6,0.0,False,True
Isa talaga akong clown 🤣,isa talaga akong clown .,3.5,0.6,0.0,False,True
Fax no lays di ba ?,fax no lays di ba ?,3.8,0.6,0.0,False,True
oh ʼdi ba hindi haphy endgame,oh di ba hindi haphy endgame .,3.8,0.6,0.0,False,True
Guys need help . How do you take care of your albums when in display ? need some tips pls .,guys need help . how do you take care of your albums when in display ? need some tips please .,8.3,0.8,0.0,False,True
so women are women are both pawns and trophies to prove some men  s masculinity ? kung di ba naman ... # ViralScandal # ViralScandalConfessions,so women are women are both pawns and trophies to prove some men  s masculinity ? kung di ba naman .,9.5,0.8,0.0,False,True
☽ 110 taena mage HAHAHAHAHAHAHA,110 taena mage hahahahahahaha .,3.5,0.8,0.0,False,True
Oo stalker ako saka subtweet talaga yan sayo 😔 😔 😔,oo stalker ako saka subtweet talaga yan sayo .,5.3,0.8,0.0,False,True
sumpa ke talaga ing kape nayta,sumpa ke talaga ing kape nayta .,3.8,0.6,0.0,False,True
Mass report talaga grammy hahahhaha,mass report talaga grammy hahahhaha .,3.5,0.6,0.0,False,True
Bbm already had a drug test and it is negative . pdea already had the results . so there . Hindi nag cococaine si BBM .,bbm already had a drug test and it is negative . pdea already had the results . so there . hindi nag cococaine si bbm .,9.8,0.8,0.0,False,True
masarap ba ? bakit may pickles,masarap ba ? bakit may pickles .,3.8,0.8,0.0,False,True
Parang gusto kong bagong sapatos 🤔 🤣,parang gusto kong bagong sapatos .,4.1,0.8,0.0,False,True
bat 3 agad HAHHAHAHA di ba kayo marunong mag count chz,bat 3 agad hahhahaha di ba kayo marunong mag count chz .,5.3,0.8,0.0,False,True
"Wait bakit parang si renjun , sungchan , shotaro , taeyong , mark , jaehyun and jungwoo 😭 😭 😭","wait bakit parang si renjun , sungchan , shotaro , taeyong , mark , jaehyun and jungwoo .",8.0,0.8,0.0,False,True
"Wait bakit parang si renjun , sungchan , shotaro , taeyo , mark , jaehyun and jungwoo 😭 😭 😭","wait bakit parang si renjun , sungchan , shotaro , taeyong , mark , jaehyun and jungwoo .",8.0,0.8,0.0,True,True
Parang gusto kong i try mag axie budget nalang kolang,parang gusto kong i try mag axie budget nalang kolang .,5.0,0.8,0.0,False,True
Parang gusto kong i try mag axie budget nalang kola,parang gusto kong i try mag axie budget nalang kolang .,5.0,0.8,0.0,True,True
Legit ba yan ?,legit ba yan ?,3.2,0.6,0.0,False,True
hoy HAHWHHWHWJWHW wala akong ex HA,hoy hahwhhwhwjwhw wala akong ex ha .,3.8,0.8,0.0,False,True
Cno ka ?,cno ka ?,2.9,0.6,0.0,False,True
☽ 109 shutacca talaga mageni 🤣,109 shutacca talaga mageni .,3.8,0.8,0.0,False,True
