src,tgt
"Pues vaya con YouTube,  a un tío como tu que nos haces reír y ser felices te desmonetizan tus directos y a otros que solo saben dar pena y dar puyitas sibilinamente hasta le premian,  el mundo al revés, vamos!!!🤦‍♀️😘😘😘","Well, what's up with YouTube, a guy like you who makes us laugh and happy gets his live streams demonetized, while others who only know how to evoke pity and subtly throw shade even get rewarded. It's a topsy-turvy world, really!!! 🤦‍♀️😘😘😘"
"tuloy tuloy, di ba siya natutuyuan ng lalamunan 😭","Continuous, doesn't his throat get dry 😭"
Disgruntled ANC voters are easy to spot. 🤣🤣,Disgruntled ANC voters are easy to spot. 🤣🤣
Di ba hurdile di tlhopo tsa bo mayor,Isn't it the mayoral election hurdles?
Pink nails ni Neggy 💅😸,Neggy's pink nails 💅😸
Pusa mo yan dai?,"Is that your cat, dear?"
"Oo dai, bakit? 😁","Yes, dear, why? 😁"
Lakas mo maka krist dyan. Haha,You're really giving off Krist vibes there. Haha.
"Haha bakit si Krist dai, di ba pwedeng si Bright o Sunny na lang? 😂","Haha why Krist, dear, can't it just be Bright or Sunny instead? 😂"
"Mahilig din ba sa pusa si Bright?
Sino si Sunny? Ang kilala ko lang si mang sony sa kanto namin",Does Bright also like cats? Who's Sunny? The only Sunny I know is Mang Sony in our neighborhood.
"Haha oo dai, ragdoll pusa nya. Si Sunny yun yung unang bet ko na Thai actor..ang reason bakit ako pumuntang Thailand at nameet ko yung friend nya. Sya yung sa I'm fine thank u love u at sa My ambulance, si Bright yung batang Sunny don 😁","Haha yes, dear, he has a ragdoll cat. Sunny is the first Thai actor I liked... he's the reason why I went to Thailand and met his friend. He's the one in 'I'm fine, thank you, love you' and 'My ambulance', Bright is the young Sunny there 😁"
"Buenos días, me han vuelto a rechazar el verificado 🤷🏻‍♂️ No le caigo bien a @verified","Good morning, my verification has been rejected again 🤷🏻‍♂️ @verified doesn't like me."
"Javi, tu inténtalo una y otra vez hasta que se cansen y por pesao te lo den!! Jajajjaja es broma, pero "" El que lo sigue lo consigue"" así que paciencia algún día cuando menos te lo esperes te lo Dan, y si no hacemos un escrito pa que te lo den!! Mucha suerte 😘😘","Javi, keep trying over and over until they get tired and just give it to you for being persistent!! Hahaha, just kidding, but ""He who keeps at it achieves it"" so be patient, one day when you least expect it they'll give it to you, and if not we'll write them a letter to get it for you!! Good luck 😘😘"
"Por cierto, esta mañana me copiaron cutremente una noticia que tenía guardada en mi móvil desde hace CUATRO DÍAS. El canal plagiador sigue en las mismas en lugar de trabajar. A lo mejor se quiere comprar un BMW.","By the way, this morning a news story that I had saved on my phone for FOUR DAYS was shoddily copied. The plagiarizing channel is still doing the same thing instead of working. Maybe they want to buy a BMW."
Ahora que ya te la han robado te la puedo robar yo?,"Now that it's been stolen from you, can I steal it?"
Caris tu lo robas y si eso luego pides permiso.. jajaajj parodia👏👏👏 parodia 👏👏👏,"Dearest, you steal it and then ask for permission if you want... hahaha parody👏👏👏 parody 👏👏👏"
"El sábado, después de analizar el caso de Rittenhouse,  salseamos un rato con @Alazne_en_Clave, @MatrixProgre, y @thormyrerrante, y quería traer un estracto relacionado con @javieroliveira_ y la ton**ría que comenta cierto fandom por ahí sobre su coche 1/2
invidious.tiekoetter.com/-4EZdnb5Z9w","On Saturday, after analyzing the Rittenhouse case, we chatted for a while with @Alazne_en_Clave, @MatrixProgre, and @thormyrerrante, and I wanted to bring an extract related to @javieroliveira_ and the nonsense that a certain fandom comments about his car 1/2 invidious.tiekoetter.com/-4EZdnb5Z9w"
Yo aún diría más: ¿a partir de ahora hay que pedir permiso a Juanjus para teñirse el pelo?,"I'd go further: from now on, do you have to ask Juanjus for permission to dye your hair?"
"Pues entonces yo soy una lela, por que me tiño el pelo de amarillo👱‍♀️🤦‍♀️","Well then I'm an idiot, because I dye my hair yellow👱‍♀️🤦‍♀️"
"Si es así envidia pura y dura, nada más,  a él le gustará tener apalabrado su dinero que prefiere tener un coche que se cae a pedazos, para dar pena? Que gastarse los cuartos en un buen coche  e ir seguro cuando vaya de viaje...","If so, it's pure envy, nothing more. He might prefer to have his money saved up to have a car that's falling apart, to evoke pity? Instead of spending money on a good car and being safe when traveling..."
Bakit sa tuwing may sasabihin ako na nasa isip ko naka defense mode ka palagi. Di ba pwedeng sinasabi ko lang nasa isip ko kasi sasabog na ako kung wala akong mapag sasabihan??,"Why is it that every time I say what's on my mind, you're always on defense mode? Can't I just say what's on my mind because I'm about to explode if I don't have anyone to talk to??"
"yung nanay ng mga ito di ko makita since last night, ano ba pwede ipakain? puro mga matandang stray cats pinapakain ko. Naaawa na ako 😅
Eto na naman tayo sa baklang magaalaga ng mga iniwang anak ng mga straight.. charot. Send help 😵😵","I haven't seen the mother of these since last night, what can I feed them? I'm feeding only old stray cats. I feel so bad 😅 Here we go again with the gay man taking care of the abandoned children of straight people... just kidding. Send help 😵😵"
buy syringe yung pinaka maliit lang then milk.,Buy the smallest syringe and milk.
"okay so pwede kahit fresh milk lang di ba, kase baby pa naman? i have a syringe naman para sa vitamins ni Lily eh... thanks! 👍🥰","Okay, so fresh milk is fine, right, because they're still babies? I have a syringe for Lily's vitamins anyway... thanks! 👍🥰"
"Yep ok naman but if c-careerin mo you can buy milk na for kittens sa petshops. You're welcome.
Also rub them sa may pwet na area nila to stimulate mothers tongue licking them. Use towel nalang kasi mahihirapan sila mag poop if walang ganong licking sensation. ❤️","Yep, it's okay, but if you're serious about it, you can buy milk for kittens at pet shops. You're welcome. Also, rub their butt area to stimulate a mother's tongue licking them. Just use a towel because they'll have a hard time pooping without that licking sensation. ❤️"
"OK, cards on the table. I'm not a legal expert, so I can't tell you whether or not Kyle Rittenhouse broke the law. But I can tell you this. If he didn't break the law, we should change the law.
   -Stephen Colbert","OK, cards on the table. I'm not a legal expert, so I can't tell you whether or not Kyle Rittenhouse broke the law. But I can tell you this. If he didn't break the law, we should change the law. -Stephen Colbert"
Colbert has a security squad of probably a dozen dudes with guns. He has no business commenting on self-defense.,Colbert has a security squad of probably a dozen dudes with guns. He has no business commenting on self-defense.
Kelan na ba kasi ang announcement? Ready naman na tayong masurprise di ba? 🤭😁,"When is the announcement anyway? We're ready to be surprised, aren't we? 🤭😁"
"putangina pwede pala yung ganito, kanina pa ko palipat-lipat sa youtube tapos twitter","Damn, this is possible? I've been switching between YouTube and Twitter."
HAHAHAHAHAHAHAHAHAHHAHAHAJA pota same struggle,"HAHAHAHAHAHAHAHAHAHHAHAHAJA Damn, same struggle."
di ba? nagulat ako biglang lumiit eh potek pwede pala,"Right? I was surprised it suddenly got small, dang, it's possible."
"Bakit naman ba kase laging nangingielam si TJ sa mga loveteam.
Di ba nya pwedeng hayaan, dahil wala naman silang ginagawang masama.
#PBBKumuTransformers","Why does TJ always meddle with love teams? Can't he just leave them alone, since they're not doing anything wrong? #PBBKumuTransformers"
"Lasing na ba ang lahat?
Sana sabay-sabay tayo di ba?? x.com/i/spaces/1gqxvlmYvOjGB","Is everyone drunk? I hope we're all drunk together, right?? x.com/i/spaces/1gqxvlmYvOjGB"
May nauuna at may nahuhuli HAHAHAHHA parang nagrarace e,Some are ahead and some are behind HAHAHAHHA it's like a race.
BTS HELLO DI BA KAYO MAG LA LIVE JAN?,BTS HELLO AREN'T YOU GOING LIVE?
lo que hay que hacer para que te retiren una demanda #CarlotaFraude,what you have to do to get a lawsuit dropped #CarlotaFraude
"Esta tipa no sabe que hacer para sobresalir y seguir teniendo su silla en sálvame,  lo mismo habla por ☎️ con Dolores Vázquez que ahora dice que apoya a Olga. 
#CarlotaFraude","This woman doesn't know what to do to stand out and keep her seat on Sálvame. She talks on the phone with Dolores Vázquez, and now she says she supports Olga. #CarlotaFraude"
Huy di ba talaga uso bg music sa kanila parang last year meron naman,"Huh, isn't background music not a thing for them anymore? I remember there was some last year."
di ba pwede sabihin kay sir na nilindol yung lote kaya di ako makagawa ng floor plan,Can't I tell sir that the lot had an earthquake so I couldn't make the floor plan?
"grabe, sobrang bigat ng ka-partner ko. 🤩 ako lahat nag-solve sa math tapos ako rin nagpasa. 🤍🤍🤍","Wow, my partner is so heavy (to carry). 🤩 I solved all the math problems and I was also the one who submitted it. 🤍🤍🤍"
"charot lang, kasi bubuhatin niya naman ako sa case. 🤨 hehehe 'di ba? 😭😭😭 salamat sa buhat noong nakaraan, naka-98 tayo. 😭","Just kidding, because he'll carry me through the case anyway. 🤨 Hehehe, right? 😭😭😭 Thanks for carrying me last time, we got a 98. 😭"
"Good evening!
Maganda sales namin these days and di po makahanap ng ligaw na victim so dito na lng po :)
Comment below kung bakit deserve mo ng D-1 ticket (can choose 27 or 28). Ends 8:30am tomorrow
-Sera
@SB19Official #SB19","Good evening!
Our sales are good these days and we can't find any stray victims, so here we are :)
Comment below why you deserve a D-1 ticket (can choose 27 or 28). Ends 8:30 am tomorrow
-Sera
@SB19Official #SB19"
"Deserve po ng isang straight na fanboy makanood ng concert kase inaamin ko po, I was once a hater(not a basher cause I never bash them). Matagal napo akong silent fan I just don't Admit it pero wala, talagang nahumaling ako sa Sb19 and gumawa pa talaga ako ng twitter for them😆💙","A straight fanboy deserves to watch the concert because I admit, I was once a hater (not a basher because I never bash them). I've been a silent fan for a long time, I just didn't admit it, but oh well, I really fell for SB19 and even made a Twitter account for them 😆💙"
"2 concerts na po ang namiss ko, sana di ko na mamiss this time yung concert nila. I'm joining so many GA but none of them I won HAHAHA. Deserving naman po ako di'ba? Wala po talaga pa akong money para sa ticket e kase I'm just a student. Bawi nalang ako sa F to F Concert if ever","I've missed two concerts already, I hope I don't miss their concert this time. I'm joining so many giveaways but I haven't won any HAHAHA. I deserve it, right? I really don't have money for a ticket because I'm just a student. I'll just make up for it at a face-to-face concert if ever."
TANGINA TANGINA TANGINA TANGINA TANGINA KAGRUPO KO POTANGINA CARAT GAGO SI MINGYU PALA POTANGINA KAYA PALA FAMILIAR?? HELLO PO MAGING CLOSE PO TAYO PLEEK BUBUDOLIN KITA HUHUHUHUHUHUHU,DAMN DAMN DAMN DAMN DAMN MY GROUPMATES ARE DAMN CARATS DUMBASS IT'S MINGYU DAMN IT THAT'S WHY HE LOOKS FAMILIAR?? HELLO LET'S BE CLOSE PLEASE I'LL CONVINCE YOU TO BUY STUFF HUHUHUHUHUHUHU
PANO BA MAG APPROACH SA IRL CARAT POTANGINA DI BA OBV NA SI HOSHI PFP KO GRRRRRR,HOW DO I APPROACH AN IRL CARAT DAMN IT ISN'T IT OBVIOUS THAT HOSHI IS MY PFP GRRRRRR
"tamad kayo, 'di ba?
invidious.tiekoetter.com/GxUxTtdkW2E","You're all lazy, aren't you?
invidious.tiekoetter.com/GxUxTtdkW2E"
SINO NAGSABI SAINYO NA I-SNOBIN YUNG WILLOW?? HAAAA???? DI BA KAYO NAGANDAHAN SA LIFE WAS A WIILOW AND IT BENT RIGHT TO YOUR WIND HAAAA?? HAAAA? 😤,WHO TOLD YOU TO SNUB WILLOW?? HAAAA???? DIDN'T YOU LIKE 'LIFE WAS A WILLOW AND IT BENT RIGHT TO YOUR WIND' HAAAA?? HAAAA? 😤
"kahit preorders na bukas, kung di ako makakakuha ng pc ng mga bias ko, edi bye","Even if pre-orders start tomorrow, if I can't get PCs of my biases, then bye."
sana makakuha muna tayo ng chae para di na tayo bibili ng separate di ba 🥲🥲🥲,"I hope we can get Chae first so we don't have to buy a separate one, right? 🥲🥲🥲"
"Thank youuu!
Teka, di baligtag? Di ba dapat ako lilibre mo next year? 🤣😁","Thank youuu!
Hold on, isn't that backward? Aren't you supposed to treat me next year? 🤣😁"
pinag iisip pa ako ni woosung di ba pwede i-reveal nalang😭,"Woosung is making me think, can't he just reveal it? 😭"
just thinking about how many trainees did not get to debut just because they did not fit the image of the group the company wants😃 to think na ininstill sa kanila yung thot na makakadebut ka lang pag nagwork hard ka 🙃 (meritocracy) wll it's tru na kailangan nilang kumayod +,just thinking about how many trainees did not get to debut just because they did not fit the image of the group the company wants 😃 to think that they were instilled with the thought that you can only debut if you work hard 🙃 (meritocracy) well it's true that they need to hustle +
"at magwork hard sa early-mid stages ng trainee life para magimprove at makapasa sa monthly evaluation, pero sa later stage or phase ng trainee journey yung mismong before debut, kahit anong pagpapractice mo ng todo kung di ka bagay sa group na gusto nilang idebut+","and work hard in the early-mid stages of trainee life to improve and pass monthly evaluations, but in the later stage or phase of the trainee journey, specifically before debut, no matter how much you practice hard, if you don't fit the group they want to debut +"
"parang masasayang lang lahat. diba😭 may mga issue din about sa mga popular or known trainees na kesyo bakit umalis sila sa certain entertainment, may naviolate ba sila? ganon, di ba natin naisip na what if inalis lang sila kasi ayaw ng company sa appeal or image nila","it would all just go to waste, right? 😭 there are also issues about popular or known trainees why they left a certain entertainment company, did they violate anything? like that, haven't we thought that what if they were just removed because the company didn't like their appeal or image?"
